schema_version,run_id,agent_id,agent_version,request_index,marker_index,marker_name,source_type,is_counted,path,chars,tokens,preview
hibench.benchmark.v1,opencode-1.14.33-hi,opencode,1.14.33,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.34-hi,opencode,1.14.34,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.34-hi,opencode,1.14.34,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.34-hi,opencode,1.14.34,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.34-hi,opencode,1.14.34,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.35-hi,opencode,1.14.35,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.35-hi,opencode,1.14.35,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.35-hi,opencode,1.14.35,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.35-hi,opencode,1.14.35,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.36-hi,opencode,1.14.36,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.36-hi,opencode,1.14.36,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.36-hi,opencode,1.14.36,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.36-hi,opencode,1.14.36,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.37-hi,opencode,1.14.37,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.37-hi,opencode,1.14.37,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.37-hi,opencode,1.14.37,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.37-hi,opencode,1.14.37,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.38-hi,opencode,1.14.38,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.38-hi,opencode,1.14.38,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.38-hi,opencode,1.14.38,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.38-hi,opencode,1.14.38,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.39-hi,opencode,1.14.39,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.39-hi,opencode,1.14.39,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.39-hi,opencode,1.14.39,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.39-hi,opencode,1.14.39,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.40-hi,opencode,1.14.40,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.40-hi,opencode,1.14.40,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.40-hi,opencode,1.14.40,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.40-hi,opencode,1.14.40,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.41-hi,opencode,1.14.41,1,1,explore,declaration,True,tools.4.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.41-hi,opencode,1.14.41,1,2,general,declaration,True,tools.4.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.41-hi,opencode,1.14.41,1,3,subagent_3,text_mention,False,tools.4.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.41-hi,opencode,1.14.41,1,4,subagent_4,text_mention,False,tools.4.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.42-hi,opencode,1.14.42,1,1,explore,declaration,True,tools.6.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.42-hi,opencode,1.14.42,1,2,general,declaration,True,tools.6.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.42-hi,opencode,1.14.42,1,3,subagent_3,text_mention,False,tools.6.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.42-hi,opencode,1.14.42,1,4,subagent_4,text_mention,False,tools.6.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.43-hi,opencode,1.14.43,1,1,explore,declaration,True,tools.6.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.43-hi,opencode,1.14.43,1,2,general,declaration,True,tools.6.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.43-hi,opencode,1.14.43,1,3,subagent_3,text_mention,False,tools.6.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.43-hi,opencode,1.14.43,1,4,subagent_4,text_mention,False,tools.6.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.44-hi,opencode,1.14.44,1,1,explore,declaration,True,tools.6.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.44-hi,opencode,1.14.44,1,2,general,declaration,True,tools.6.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.44-hi,opencode,1.14.44,1,3,subagent_3,text_mention,False,tools.6.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.44-hi,opencode,1.14.44,1,4,subagent_4,text_mention,False,tools.6.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.45-hi,opencode,1.14.45,1,1,explore,declaration,True,tools.6.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.45-hi,opencode,1.14.45,1,2,general,declaration,True,tools.6.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.45-hi,opencode,1.14.45,1,3,subagent_3,text_mention,False,tools.6.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.45-hi,opencode,1.14.45,1,4,subagent_4,text_mention,False,tools.6.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.46-hi,opencode,1.14.46,1,1,explore,declaration,True,tools.6.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.46-hi,opencode,1.14.46,1,2,general,declaration,True,tools.6.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.46-hi,opencode,1.14.46,1,3,subagent_3,text_mention,False,tools.6.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.46-hi,opencode,1.14.46,1,4,subagent_4,text_mention,False,tools.6.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.47-hi,opencode,1.14.47,1,1,explore,declaration,True,tools.6.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.47-hi,opencode,1.14.47,1,2,general,declaration,True,tools.6.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
hibench.benchmark.v1,opencode-1.14.47-hi,opencode,1.14.47,1,3,subagent_3,text_mention,False,tools.6.function.parameters.properties.task_id.description,187,40,This should only be set if you mean to resume a previous task (you can pass a prior task_id and the task will continue t
hibench.benchmark.v1,opencode-1.14.47-hi,opencode,1.14.47,1,4,subagent_4,text_mention,False,tools.6.function.parameters.required.2,13,3,subagent_type
hibench.benchmark.v1,opencode-1.14.48-hi,opencode,1.14.48,1,1,explore,declaration,True,tools.6.function.description.subagent.0,495,101,- explore: Fast agent specialized for exploring codebases. Use this when you need to quickly find files by patterns (eg.
hibench.benchmark.v1,opencode-1.14.48-hi,opencode,1.14.48,1,2,general,declaration,True,tools.6.function.description.subagent.1,160,28,- general: General-purpose agent for researching complex questions and executing multi-step tasks. Use this agent to exe
